3.000000, 3.000000, 105.000000, 0.500000, 0.500000, 43.040000, 3.963488, 0.501346
3.000000, 3.000000, 110.000000, 0.500000, 0.500000, 42.832000, 3.476221, 0.439711
3.000000, 3.000000, 115.000000, 0.500000, 0.500000, 43.456000, 3.563546, 0.450757
3.000000, 3.000000, 120.000000, 0.500000, 0.500000, 44.096000, 3.416059, 0.432101
3.000000, 3.000000, 125.000000, 0.500000, 0.500000, 44.860000, 3.605050, 0.456007
3.000000, 3.000000, 130.000000, 0.500000, 0.500000, 45.012000, 3.292296, 0.416446
3.000000, 3.000000, 135.000000, 0.500000, 0.500000, 45.344000, 3.825730, 0.483921
3.000000, 3.000000, 140.000000, 0.500000, 0.500000, 45.416000, 3.514020, 0.444492
3.000000, 3.000000, 145.000000, 0.500000, 0.500000, 45.340000, 3.370138, 0.426293
3.000000, 3.000000, 150.000000, 0.500000, 0.500000, 46.228000, 3.547726, 0.448756
3.000000, 3.000000, 155.000000, 0.500000, 0.500000, 46.464000, 3.530803, 0.446615
3.000000, 3.000000, 160.000000, 0.500000, 0.500000, 46.672000, 3.694729, 0.467350
3.000000, 3.000000, 165.000000, 0.500000, 0.500000, 46.984000, 3.380749, 0.427635
3.000000, 3.000000, 170.000000, 0.500000, 0.500000, 47.292000, 3.956431, 0.500453
3.000000, 3.000000, 175.000000, 0.500000, 0.500000, 47.676000, 3.487647, 0.441156
3.000000, 3.000000, 180.000000, 0.500000, 0.500000, 47.824000, 3.580545, 0.452907
3.000000, 3.000000, 185.000000, 0.500000, 0.500000, 48.132000, 3.391842, 0.429038
3.000000, 3.000000, 190.000000, 0.500000, 0.500000, 48.648000, 3.395617, 0.429515
3.000000, 3.000000, 195.000000, 0.500000, 0.500000, 48.800000, 3.415062, 0.431975
3.000000, 3.000000, 200.000000, 0.500000, 0.500000, 48.800000, 3.587126, 0.453739
3.000000, 3.000000, 205.000000, 0.500000, 0.500000, 49.200000, 3.766263, 0.476399
3.000000, 3.000000, 210.000000, 0.500000, 0.500000, 49.492000, 3.452770, 0.436745
3.000000, 3.000000, 215.000000, 0.500000, 0.500000, 49.748000, 3.637778, 0.460147
3.000000, 3.000000, 220.000000, 0.500000, 0.500000, 49.852000, 3.452212, 0.436674
3.000000, 3.000000, 225.000000, 0.500000, 0.500000, 49.812000, 3.737450, 0.472754
3.000000, 3.000000, 230.000000, 0.500000, 0.500000, 50.292000, 4.116615, 0.520715
3.000000, 3.000000, 235.000000, 0.500000, 0.500000, 50.548000, 3.452445, 0.436704
3.000000, 3.000000, 240.000000, 0.500000, 0.500000, 50.152000, 3.135638, 0.396630
3.000000, 3.000000, 245.000000, 0.500000, 0.500000, 50.476000, 3.694322, 0.467299
3.000000, 3.000000, 250.000000, 0.500000, 0.500000, 50.872000, 3.279426, 0.414818
3.000000, 3.000000, 255.000000, 0.500000, 0.500000, 51.084000, 3.358880, 0.424868
3.000000, 3.000000, 260.000000, 0.500000, 0.500000, 50.952000, 3.324138, 0.420474
3.000000, 3.000000, 265.000000, 0.500000, 0.500000, 51.840000, 3.710184, 0.469305
3.000000, 3.000000, 270.000000, 0.500000, 0.500000, 51.908000, 3.813358, 0.482356
3.000000, 3.000000, 275.000000, 0.500000, 0.500000, 51.892000, 3.598351, 0.455159
3.000000, 3.000000, 280.000000, 0.500000, 0.500000, 52.352000, 3.567493, 0.451256
3.000000, 3.000000, 285.000000, 0.500000, 0.500000, 52.324000, 3.721616, 0.470751
3.000000, 3.000000, 290.000000, 0.500000, 0.500000, 52.696000, 4.004463, 0.506529
3.000000, 3.000000, 295.000000, 0.500000, 0.500000, 52.684000, 3.742750, 0.473425
3.000000, 3.000000, 300.000000, 0.500000, 0.500000, 52.468000, 3.479281, 0.440098
3.000000, 3.000000, 305.000000, 0.500000, 0.500000, 52.860000, 3.587182, 0.453747
3.000000, 3.000000, 310.000000, 0.500000, 0.500000, 53.192000, 3.449454, 0.436325
3.000000, 3.000000, 315.000000, 0.500000, 0.500000, 52.868000, 3.805853, 0.481407
3.000000, 3.000000, 320.000000, 0.500000, 0.500000, 53.496000, 3.379893, 0.427526
3.000000, 3.000000, 325.000000, 0.500000, 0.500000, 53.404000, 3.538768, 0.447623
3.000000, 3.000000, 330.000000, 0.500000, 0.500000, 53.672000, 3.524501, 0.445818
3.000000, 3.000000, 335.000000, 0.500000, 0.500000, 53.488000, 3.128098, 0.395677
3.000000, 3.000000, 340.000000, 0.500000, 0.500000, 53.940000, 3.476889, 0.439795
3.000000, 3.000000, 345.000000, 0.500000, 0.500000, 53.808000, 3.691292, 0.466916
3.000000, 3.000000, 350.000000, 0.500000, 0.500000, 54.236000, 3.371911, 0.426517
3.000000, 3.000000, 355.000000, 0.500000, 0.500000, 54.248000, 3.462144, 0.437930
3.000000, 3.000000, 360.000000, 0.500000, 0.500000, 54.680000, 3.432891, 0.434230
3.000000, 3.000000, 365.000000, 0.500000, 0.500000, 54.824000, 3.696441, 0.467567
3.000000, 3.000000, 370.000000, 0.500000, 0.500000, 54.632000, 3.478069, 0.439945
3.000000, 3.000000, 375.000000, 0.500000, 0.500000, 54.892000, 3.491863, 0.441690
3.000000, 3.000000, 380.000000, 0.500000, 0.500000, 54.852000, 3.378127, 0.427303
3.000000, 3.000000, 385.000000, 0.500000, 0.500000, 55.132000, 3.416617, 0.432172
3.000000, 3.000000, 390.000000, 0.500000, 0.500000, 55.480000, 3.549082, 0.448927
3.000000, 3.000000, 395.000000, 0.500000, 0.500000, 54.888000, 3.310482, 0.418747
3.000000, 3.000000, 400.000000, 0.500000, 0.500000, 55.680000, 3.642895, 0.460794
3.000000, 3.000000, 405.000000, 0.500000, 0.500000, 55.936000, 3.652020, 0.461948
3.000000, 3.000000, 410.000000, 0.500000, 0.500000, 55.656000, 3.510407, 0.444035
3.000000, 3.000000, 415.000000, 0.500000, 0.500000, 55.600000, 3.386721, 0.428390
3.000000, 3.000000, 420.000000, 0.500000, 0.500000, 56.480000, 3.485138, 0.440839
3.000000, 3.000000, 425.000000, 0.500000, 0.500000, 56.252000, 3.547228, 0.448693
3.000000, 3.000000, 430.000000, 0.500000, 0.500000, 56.028000, 3.225653, 0.408016
3.000000, 3.000000, 435.000000, 0.500000, 0.500000, 56.500000, 3.621943, 0.458144
3.000000, 3.000000, 440.000000, 0.500000, 0.500000, 56.444000, 3.618180, 0.457668
3.000000, 3.000000, 445.000000, 0.500000, 0.500000, 56.528000, 3.367876, 0.426006
3.000000, 3.000000, 450.000000, 0.500000, 0.500000, 56.552000, 3.544227, 0.448313
3.000000, 3.000000, 455.000000, 0.500000, 0.500000, 56.668000, 3.451002, 0.436521
3.000000, 3.000000, 460.000000, 0.500000, 0.500000, 56.912000, 3.457176, 0.437302
3.000000, 3.000000, 465.000000, 0.500000, 0.500000, 57.080000, 3.824672, 0.483787
3.000000, 3.000000, 470.000000, 0.500000, 0.500000, 56.880000, 3.331968, 0.421464
3.000000, 3.000000, 475.000000, 0.500000, 0.500000, 56.904000, 3.356763, 0.424601
3.000000, 3.000000, 480.000000, 0.500000, 0.500000, 57.404000, 3.568152, 0.451340
3.000000, 3.000000, 485.000000, 0.500000, 0.500000, 57.400000, 3.457139, 0.437297
3.000000, 3.000000, 490.000000, 0.500000, 0.500000, 57.428000, 3.433361, 0.434290
3.000000, 3.000000, 495.000000, 0.500000, 0.500000, 57.280000, 3.436399, 0.434674
3.000000, 3.00
