3.000000, 3.000000, 25.000000, 0.500000, 0.500000, 29.221000, 3.569720, 0.225769
3.000000, 3.000000, 50.000000, 0.500000, 0.500000, 35.676000, 3.529799, 0.223244
3.000000, 3.000000, 75.000000, 0.500000, 0.500000, 39.793000, 3.613753, 0.228554
3.000000, 3.000000, 100.000000, 0.500000, 0.500000, 42.196000, 3.583912, 0.226667
3.000000, 3.000000, 200.000000, 0.500000, 0.500000, 48.770000, 3.595835, 0.227421
3.000000, 3.000000, 250.000000, 0.500000, 0.500000, 50.901000, 3.637091, 0.230030
3.000000, 3.000000, 500.000000, 0.500000, 0.500000, 57.770000, 3.418301, 0.216192
3.000000, 3.000000, 750.000000, 0.500000, 0.500000, 61.464000, 3.589650, 0.227029
3.000000, 3.000000, 1000.000000, 0.500000, 0.500000, 64.364000, 3.588088, 0.226931
