3,3,3,0.5,0.5,11.333333333333332
3,3,4,0.5,0.5,12.451499118165781
3,3,5,0.5,0.5,15.550375729362877
3,3,6,0.5,0.5,16.565731973078773
3,3,7,0.5,0.5,17.929948211456733
3,3,8,0.5,0.5,18.718989958870015
3,3,9,0.5,0.5,20.016044941076213
3,3,10,0.5,0.5,20.920878777636457
3,3,11,0.5,0.5,21.7436092064268
3,3,12,0.5,0.5,22.507684858115418
3,3,13,0.5,0.5,23.19163665634865
3,3,14,0.5,0.5,23.880860209249043
3,3,15,0.5,0.5,24.47750735807288
3,3,16,0.5,0.5,25.102623021210444
3,3,17,0.5,0.5,25.653613024215716
3,3,18,0.5,0.5,26.188942985328207
3,3,19,0.5,0.5,26.679422300058725
3,3,20,0.5,0.5,27.15099414958951
3,3,21,0.5,0.5,27.597718214498396
